date,MERCHANT_1_NUMBER_OF_TRX,MERCHANT_2_NUMBER_OF_TRX,MERCHANT_LOW_NUMBER_OF_TRX
2021-09-16 22:00:00,0.0,69.0,0.0
2021-09-16 23:00:00,0.0,83.0,0.0
2021-09-17 00:00:00,0.0,54.0,0.0
2021-09-17 01:00:00,1258.0,60.0,0.0
2021-09-17 02:00:00,924.0,34.0,0.0
2021-09-17 03:00:00,890.0,35.0,0.0
2021-09-17 04:00:00,1153.0,27.0,0.0
2021-09-17 05:00:00,1480.0,29.0,0.0
2021-09-17 06:00:00,1109.0,17.0,0.0
2021-09-17 07:00:00,842.0,14.0,0.0
2021-09-17 08:00:00,758.0,5.0,0.0
2021-09-17 09:00:00,627.0,8.0,0.0
2021-09-17 10:00:00,806.0,21.0,0.0
2021-09-17 11:00:00,1413.0,25.0,0.0
2021-09-17 12:00:00,1309.0,39.0,0.0
2021-09-17 13:00:00,0.0,48.0,0.0
2021-09-17 14:00:00,0.0,20.0,0.0
2021-09-17 15:00:00,0.0,30.0,0.0
2021-09-17 16:00:00,0.0,17.0,0.0
2021-09-17 17:00:00,0.0,54.0,1.0
2021-09-17 18:00:00,0.0,36.0,0.0
2021-09-17 19:00:00,0.0,59.0,0.0
2021-09-17 20:00:00,0.0,55.0,0.0
2021-09-17 21:00:00,0.0,43.0,0.0
2021-09-17 22:00:00,0.0,73.0,0.0
2021-09-17 23:00:00,0.0,96.0,0.0
2021-09-18 00:00:00,0.0,76.0,0.0
2021-09-18 01:00:00,1538.0,99.0,0.0
2021-09-18 02:00:00,1387.0,79.0,0.0
2021-09-18 03:00:00,1184.0,51.0,0.0
2021-09-18 04:00:00,1194.0,39.0,0.0
2021-09-18 05:00:00,1662.0,32.0,0.0
2021-09-18 06:00:00,1496.0,40.0,0.0
2021-09-18 07:00:00,1155.0,66.0,0.0
2021-09-18 08:00:00,1036.0,37.0,0.0
2021-09-18 09:00:00,874.0,21.0,0.0
2021-09-18 10:00:00,945.0,14.0,0.0
2021-09-18 11:00:00,1352.0,13.0,0.0
2021-09-18 12:00:00,1718.0,24.0,0.0
2021-09-18 13:00:00,0.0,23.0,0.0
2021-09-18 14:00:00,0.0,25.0,0.0
2021-09-18 15:00:00,0.0,42.0,0.0
2021-09-18 16:00:00,0.0,61.0,0.0
2021-09-18 17:00:00,0.0,69.0,1.0
2021-09-18 18:00:00,0.0,74.0,0.0
2021-09-18 19:00:00,0.0,74.0,0.0
2021-09-18 20:00:00,0.0,49.0,0.0
2021-09-18 21:00:00,0.0,56.0,0.0
2021-09-18 22:00:00,0.0,76.0,0.0
2021-09-18 23:00:00,0.0,86.0,0.0
2021-09-19 00:00:00,0.0,107.0,0.0
2021-09-19 01:00:00,1506.0,100.0,0.0
2021-09-19 02:00:00,1299.0,85.0,1.0
2021-09-19 03:00:00,1189.0,88.0,0.0
2021-09-19 04:00:00,457.0,53.0,0.0
2021-09-19 05:00:00,229.0,57.0,0.0
2021-09-19 06:00:00,1040.0,55.0,0.0
2021-09-19 07:00:00,1276.0,60.0,0.0
2021-09-19 08:00:00,1000.0,54.0,0.0
2021-09-19 09:00:00,948.0,50.0,0.0
2021-09-19 10:00:00,905.0,19.0,0.0
2021-09-19 11:00:00,1308.0,18.0,0.0
2021-09-19 12:00:00,1659.0,18.0,0.0
2021-09-19 13:00:00,0.0,20.0,0.0
2021-09-19 14:00:00,0.0,23.0,0.0
2021-09-19 15:00:00,0.0,29.0,0.0
2021-09-19 16:00:00,0.0,26.0,1.0
2021-09-19 17:00:00,0.0,4.0,0.0
2021-09-19 18:00:00,0.0,34.0,0.0
2021-09-19 19:00:00,0.0,33.0,0.0
2021-09-19 20:00:00,0.0,48.0,0.0
2021-09-19 21:00:00,0.0,46.0,0.0
2021-09-19 22:00:00,0.0,43.0,1.0
2021-09-19 23:00:00,0.0,60.0,0.0
2021-09-20 00:00:00,0.0,30.0,0.0
2021-09-20 01:00:00,1146.0,41.0,0.0
2021-09-20 02:00:00,782.0,47.0,0.0
2021-09-20 03:00:00,826.0,34.0,0.0
2021-09-20 04:00:00,877.0,21.0,0.0
2021-09-20 05:00:00,1044.0,7.0,0.0
2021-09-20 06:00:00,816.0,6.0,0.0
2021-09-20 07:00:00,595.0,9.0,0.0
2021-09-20 08:00:00,554.0,2.0,0.0
2021-09-20 09:00:00,517.0,7.0,0.0
2021-09-20 10:00:00,606.0,18.0,0.0
2021-09-20 11:00:00,1005.0,31.0,0.0
2021-09-20 12:00:00,1259.0,46.0,0.0
2021-09-20 13:00:00,0.0,32.0,0.0
2021-09-20 14:00:00,0.0,29.0,0.0
2021-09-20 15:00:00,0.0,27.0,0.0
2021-09-20 16:00:00,0.0,23.0,0.0
2021-09-20 17:00:00,0.0,22.0,0.0
2021-09-20 18:00:00,0.0,35.0,1.0
2021-09-20 19:00:00,0.0,36.0,0.0
2021-09-20 20:00:00,0.0,30.0,0.0
2021-09-20 21:00:00,0.0,42.0,0.0
2021-09-20 22:00:00,0.0,44.0,0.0
2021-09-20 23:00:00,0.0,66.0,0.0
2021-09-21 00:00:00,0.0,44.0,0.0
2021-09-21 01:00:00,955.0,34.0,0.0
2021-09-21 02:00:00,730.0,31.0,0.0
2021-09-21 03:00:00,829.0,21.0,0.0
2021-09-21 04:00:00,840.0,11.0,0.0
2021-09-21 05:00:00,1189.0,9.0,0.0
2021-09-21 06:00:00,832.0,9.0,0.0
2021-09-21 07:00:00,602.0,1.0,0.0
2021-09-21 08:00:00,543.0,1.0,0.0
2021-09-21 09:00:00,593.0,2.0,0.0
2021-09-21 10:00:00,642.0,23.0,0.0
2021-09-21 11:00:00,1036.0,36.0,0.0
2021-09-21 12:00:00,995.0,51.0,0.0
2021-09-21 13:00:00,0.0,35.0,0.0
2021-09-21 14:00:00,0.0,30.0,0.0
2021-09-21 15:00:00,0.0,35.0,0.0
2021-09-21 16:00:00,0.0,33.0,0.0
2021-09-21 17:00:00,0.0,44.0,0.0
2021-09-21 18:00:00,0.0,42.0,0.0
2021-09-21 19:00:00,0.0,58.0,0.0
2021-09-21 20:00:00,0.0,42.0,0.0
2021-09-21 21:00:00,0.0,53.0,0.0
2021-09-21 22:00:00,0.0,50.0,1.0
2021-09-21 23:00:00,0.0,67.0,0.0
2021-09-22 00:00:00,0.0,45.0,0.0
2021-09-22 01:00:00,684.0,32.0,0.0
2021-09-22 02:00:00,359.0,30.0,0.0
2021-09-22 03:00:00,666.0,30.0,0.0
2021-09-22 04:00:00,885.0,12.0,0.0
2021-09-22 05:00:00,1097.0,7.0,0.0
2021-09-22 06:00:00,938.0,4.0,0.0
2021-09-22 07:00:00,688.0,1.0,0.0
2021-09-22 08:00:00,637.0,3.0,0.0
2021-09-22 09:00:00,600.0,9.0,0.0
2021-09-22 10:00:00,646.0,15.0,0.0
2021-09-22 11:00:00,1135.0,38.0,0.0
2021-09-22 12:00:00,1231.0,40.0,0.0
2021-09-22 13:00:00,0.0,39.0,0.0
2021-09-22 14:00:00,0.0,30.0,0.0
2021-09-22 15:00:00,0.0,22.0,0.0
2021-09-22 16:00:00,0.0,33.0,0.0
2021-09-22 17:00:00,0.0,39.0,0.0
2021-09-22 18:00:00,0.0,51.0,0.0
2021-09-22 19:00:00,0.0,36.0,0.0
2021-09-22 20:00:00,0.0,36.0,0.0
2021-09-22 21:00:00,0.0,29.0,0.0
2021-09-22 22:00:00,0.0,75.0,0.0
2021-09-22 23:00:00,0.0,59.0,0.0
2021-09-23 00:00:00,0.0,55.0,0.0
2021-09-23 01:00:00,1147.0,54.0,0.0
2021-09-23 02:00:00,880.0,54.0,0.0
2021-09-23 03:00:00,890.0,38.0,0.0
2021-09-23 04:00:00,958.0,25.0,0.0
2021-09-23 05:00:00,1211.0,15.0,0.0
2021-09-23 06:00:00,914.0,5.0,0.0
2021-09-23 07:00:00,756.0,7.0,0.0
2021-09-23 08:00:00,616.0,5.0,0.0
2021-09-23 09:00:00,594.0,8.0,0.0
2021-09-23 10:00:00,696.0,17.0,0.0
2021-09-23 11:00:00,1125.0,31.0,0.0
2021-09-23 12:00:00,1363.0,44.0,0.0
2021-09-23 13:00:00,0.0,40.0,0.0
2021-09-23 14:00:00,0.0,24.0,0.0
2021-09-23 15:00:00,0.0,35.0,0.0
2021-09-23 16:00:00,0.0,40.0,0.0
2021-09-23 17:00:00,0.0,38.0,0.0
2021-09-23 18:00:00,0.0,60.0,1.0
2021-09-23 19:00:00,0.0,30.0,0.0
2021-09-23 20:00:00,0.0,57.0,0.0
2021-09-23 21:00:00,0.0,44.0,0.0
2021-09-23 22:00:00,0.0,66.0,0.0
2021-09-23 23:00:00,0.0,82.0,0.0
2021-09-24 00:00:00,0.0,65.0,0.0
2021-09-24 01:00:00,1128.0,30.0,0.0
2021-09-24 02:00:00,908.0,46.0,0.0
2021-09-24 03:00:00,887.0,38.0,0.0
2021-09-24 04:00:00,1101.0,19.0,0.0
2021-09-24 05:00:00,1425.0,22.0,0.0
2021-09-24 06:00:00,1016.0,19.0,0.0
2021-09-24 07:00:00,830.0,13.0,0.0
2021-09-24 08:00:00,637.0,9.0,0.0
2021-09-24 09:00:00,648.0,18.0,0.0
2021-09-24 10:00:00,360.0,19.0,0.0
2021-09-24 11:00:00,797.0,23.0,0.0
2021-09-24 12:00:00,1336.0,66.0,0.0
2021-09-24 13:00:00,0.0,47.0,0.0
2021-09-24 14:00:00,0.0,31.0,0.0
2021-09-24 15:00:00,0.0,37.0,0.0
2021-09-24 16:00:00,0.0,29.0,0.0
2021-09-24 17:00:00,0.0,52.0,0.0
2021-09-24 18:00:00,0.0,63.0,0.0
2021-09-24 19:00:00,0.0,53.0,0.0
2021-09-24 20:00:00,0.0,48.0,0.0
2021-09-24 21:00:00,0.0,52.0,0.0
2021-09-24 22:00:00,0.0,73.0,0.0
2021-09-24 23:00:00,0.0,92.0,0.0
2021-09-25 00:00:00,0.0,103.0,0.0
2021-09-25 01:00:00,1506.0,77.0,0.0
2021-09-25 02:00:00,1116.0,79.0,0.0
2021-09-25 03:00:00,1042.0,60.0,0.0
2021-09-25 04:00:00,983.0,51.0,0.0
2021-09-25 05:00:00,1378.0,46.0,0.0
2021-09-25 06:00:00,1274.0,52.0,0.0
2021-09-25 07:00:00,990.0,38.0,0.0
2021-09-25 08:00:00,842.0,61.0,0.0
2021-09-25 09:00:00,794.0,18.0,0.0
2021-09-25 10:00:00,800.0,12.0,0.0
2021-09-25 11:00:00,1230.0,22.0,0.0
2021-09-25 12:00:00,1694.0,20.0,0.0
2021-09-25 13:00:00,0.0,41.0,0.0
2021-09-25 14:00:00,0.0,49.0,0.0
2021-09-25 15:00:00,0.0,39.0,0.0
2021-09-25 16:00:00,0.0,48.0,0.0
2021-09-25 17:00:00,0.0,50.0,0.0
2021-09-25 18:00:00,0.0,72.0,0.0
2021-09-25 19:00:00,0.0,52.0,0.0
2021-09-25 20:00:00,0.0,74.0,0.0
2021-09-25 21:00:00,0.0,61.0,0.0
2021-09-25 22:00:00,0.0,69.0,0.0
2021-09-25 23:00:00,0.0,96.0,0.0
2021-09-26 00:00:00,0.0,88.0,0.0
2021-09-26 01:00:00,1453.0,54.0,1.0
2021-09-26 02:00:00,1123.0,75.0,0.0
2021-09-26 03:00:00,980.0,52.0,0.0
2021-09-26 04:00:00,1041.0,52.0,0.0
2021-09-26 05:00:00,1542.0,55.0,0.0
2021-09-26 06:00:00,1476.0,51.0,0.0
2021-09-26 07:00:00,1248.0,58.0,0.0
2021-09-26 08:00:00,1027.0,39.0,0.0
2021-09-26 09:00:00,865.0,20.0,0.0
2021-09-26 10:00:00,855.0,19.0,0.0
2021-09-26 11:00:00,1278.0,21.0,0.0
2021-09-26 12:00:00,1620.0,21.0,0.0
2021-09-26 13:00:00,0.0,26.0,0.0
2021-09-26 14:00:00,0.0,48.0,0.0
2021-09-26 15:00:00,0.0,31.0,0.0
2021-09-26 16:00:00,0.0,36.0,0.0
2021-09-26 17:00:00,0.0,41.0,0.0
2021-09-26 18:00:00,0.0,39.0,0.0
2021-09-26 19:00:00,0.0,45.0,0.0
2021-09-26 20:00:00,0.0,55.0,0.0
2021-09-26 21:00:00,0.0,45.0,0.0
2021-09-26 22:00:00,0.0,46.0,0.0
2021-09-26 23:00:00,0.0,44.0,0.0
2021-09-27 00:00:00,0.0,59.0,0.0
2021-09-27 01:00:00,1158.0,51.0,0.0
2021-09-27 02:00:00,815.0,45.0,0.0
2021-09-27 03:00:00,745.0,59.0,0.0
2021-09-27 04:00:00,802.0,32.0,0.0
2021-09-27 05:00:00,1048.0,5.0,0.0
2021-09-27 06:00:00,809.0,4.0,0.0
2021-09-27 07:00:00,597.0,3.0,0.0
2021-09-27 08:00:00,565.0,6.0,0.0
2021-09-27 09:00:00,517.0,2.0,0.0
2021-09-27 10:00:00,607.0,18.0,0.0
2021-09-27 11:00:00,835.0,16.0,0.0
2021-09-27 12:00:00,1457.0,38.0,0.0
2021-09-27 13:00:00,0.0,51.0,0.0
2021-09-27 14:00:00,0.0,26.0,0.0
2021-09-27 15:00:00,0.0,35.0,0.0
2021-09-27 16:00:00,0.0,16.0,0.0
2021-09-27 17:00:00,0.0,40.0,0.0
2021-09-27 18:00:00,0.0,25.0,0.0
2021-09-27 19:00:00,0.0,41.0,0.0
2021-09-27 20:00:00,0.0,49.0,0.0
2021-09-27 21:00:00,0.0,47.0,0.0
2021-09-27 22:00:00,0.0,43.0,0.0
2021-09-27 23:00:00,0.0,75.0,0.0
2021-09-28 00:00:00,0.0,40.0,0.0
2021-09-28 01:00:00,942.0,36.0,0.0
2021-09-28 02:00:00,787.0,26.0,0.0
2021-09-28 03:00:00,839.0,25.0,0.0
2021-09-28 04:00:00,944.0,13.0,0.0
2021-09-28 05:00:00,1314.0,10.0,0.0
2021-09-28 06:00:00,940.0,2.0,0.0
2021-09-28 07:00:00,671.0,2.0,0.0
2021-09-28 08:00:00,607.0,2.0,0.0
2021-09-28 09:00:00,594.0,3.0,0.0
2021-09-28 10:00:00,686.0,17.0,0.0
2021-09-28 11:00:00,1104.0,27.0,0.0
2021-09-28 12:00:00,1093.0,32.0,0.0
2021-09-28 13:00:00,0.0,43.0,0.0
2021-09-28 14:00:00,0.0,28.0,0.0
2021-09-28 15:00:00,0.0,21.0,0.0
2021-09-28 16:00:00,0.0,26.0,0.0
2021-09-28 17:00:00,0.0,33.0,0.0
2021-09-28 18:00:00,0.0,59.0,0.0
2021-09-28 19:00:00,0.0,36.0,0.0
2021-09-28 20:00:00,0.0,54.0,0.0
2021-09-28 21:00:00,0.0,59.0,0.0
2021-09-28 22:00:00,0.0,71.0,0.0
2021-09-28 23:00:00,0.0,43.0,0.0
2021-09-29 00:00:00,0.0,40.0,0.0
2021-09-29 01:00:00,1128.0,29.0,0.0
2021-09-29 02:00:00,887.0,32.0,0.0
2021-09-29 03:00:00,914.0,30.0,0.0
2021-09-29 04:00:00,966.0,12.0,0.0
2021-09-29 05:00:00,1384.0,6.0,0.0
2021-09-29 06:00:00,909.0,6.0,0.0
2021-09-29 07:00:00,790.0,3.0,0.0
2021-09-29 08:00:00,708.0,7.0,0.0
2021-09-29 09:00:00,674.0,5.0,0.0
2021-09-29 10:00:00,792.0,26.0,0.0
2021-09-29 11:00:00,1148.0,38.0,0.0
2021-09-29 12:00:00,1205.0,52.0,0.0
2021-09-29 13:00:00,0.0,46.0,0.0
2021-09-29 14:00:00,0.0,24.0,0.0
2021-09-29 15:00:00,0.0,39.0,0.0
2021-09-29 16:00:00,0.0,32.0,0.0
2021-09-29 17:00:00,0.0,53.0,0.0
2021-09-29 18:00:00,0.0,42.0,0.0
2021-09-29 19:00:00,0.0,41.0,0.0
2021-09-29 20:00:00,0.0,39.0,0.0
2021-09-29 21:00:00,0.0,39.0,0.0
2021-09-29 22:00:00,0.0,71.0,0.0
2021-09-29 23:00:00,0.0,44.0,0.0
2021-09-30 00:00:00,0.0,72.0,0.0
2021-09-30 01:00:00,1157.0,49.0,0.0
2021-09-30 02:00:00,940.0,48.0,0.0
2021-09-30 03:00:00,1034.0,41.0,0.0
2021-09-30 04:00:00,1048.0,5.0,0.0
2021-09-30 05:00:00,1475.0,1.0,0.0
2021-09-30 06:00:00,1153.0,1.0,0.0
2021-09-30 07:00:00,916.0,0.0,0.0
2021-09-30 08:00:00,852.0,1.0,0.0
2021-09-30 09:00:00,734.0,0.0,0.0
2021-09-30 10:00:00,862.0,5.0,0.0
2021-09-30 11:00:00,1379.0,7.0,0.0
2021-09-30 12:00:00,1401.0,10.0,0.0
2021-09-30 13:00:00,0.0,14.0,0.0
2021-09-30 14:00:00,0.0,9.0,0.0
2021-09-30 15:00:00,0.0,38.0,0.0
2021-09-30 16:00:00,0.0,27.0,0.0
2021-09-30 17:00:00,0.0,48.0,0.0
2021-09-30 18:00:00,0.0,61.0,0.0
2021-09-30 19:00:00,0.0,57.0,0.0
2021-09-30 20:00:00,0.0,85.0,0.0
2021-09-30 21:00:00,0.0,69.0,0.0
2021-09-30 22:00:00,0.0,68.0,0.0
2021-09-30 23:00:00,0.0,78.0,0.0
2021-10-01 00:00:00,0.0,61.0,0.0
2021-10-01 01:00:00,1420.0,68.0,0.0
2021-10-01 02:00:00,1126.0,34.0,0.0
2021-10-01 03:00:00,1108.0,65.0,0.0
2021-10-01 04:00:00,1242.0,74.0,0.0
2021-10-01 05:00:00,1658.0,31.0,0.0
2021-10-01 06:00:00,1290.0,16.0,0.0
2021-10-01 07:00:00,944.0,27.0,0.0
2021-10-01 08:00:00,848.0,13.0,0.0
2021-10-01 09:00:00,807.0,16.0,0.0
2021-10-01 10:00:00,847.0,23.0,0.0
2021-10-01 11:00:00,1509.0,36.0,0.0
2021-10-01 12:00:00,1516.0,46.0,0.0
2021-10-01 13:00:00,0.0,52.0,1.0
2021-10-01 14:00:00,0.0,42.0,0.0
2021-10-01 15:00:00,0.0,40.0,0.0
2021-10-01 16:00:00,0.0,34.0,0.0
2021-10-01 17:00:00,0.0,56.0,0.0
2021-10-01 18:00:00,0.0,57.0,0.0
2021-10-01 19:00:00,0.0,72.0,0.0
2021-10-01 20:00:00,0.0,97.0,0.0
2021-10-01 21:00:00,0.0,66.0,1.0
2021-10-01 22:00:00,0.0,83.0,0.0
2021-10-01 23:00:00,0.0,105.0,0.0
2021-10-02 00:00:00,0.0,103.0,0.0
2021-10-02 01:00:00,1761.0,92.0,0.0
2021-10-02 02:00:00,1479.0,80.0,0.0
2021-10-02 03:00:00,1275.0,72.0,0.0
2021-10-02 04:00:00,1222.0,70.0,0.0
2021-10-02 05:00:00,1608.0,77.0,0.0
2021-10-02 06:00:00,1440.0,59.0,0.0
2021-10-02 07:00:00,1187.0,102.0,0.0
2021-10-02 08:00:00,1037.0,47.0,0.0
2021-10-02 09:00:00,801.0,39.0,0.0
2021-10-02 10:00:00,937.0,22.0,0.0
2021-10-02 11:00:00,1418.0,34.0,0.0
2021-10-02 12:00:00,1843.0,33.0,0.0
2021-10-02 13:00:00,0.0,37.0,0.0
2021-10-02 14:00:00,0.0,39.0,0.0
2021-10-02 15:00:00,0.0,48.0,0.0
2021-10-02 16:00:00,0.0,55.0,0.0
2021-10-02 17:00:00,0.0,44.0,0.0
2021-10-02 18:00:00,0.0,76.0,0.0
2021-10-02 19:00:00,0.0,72.0,0.0
2021-10-02 20:00:00,0.0,79.0,0.0
2021-10-02 21:00:00,0.0,73.0,0.0
2021-10-02 22:00:00,0.0,53.0,1.0
2021-10-02 23:00:00,0.0,84.0,0.0
2021-10-03 00:00:00,0.0,100.0,0.0
2021-10-03 01:00:00,1552.0,85.0,0.0
2021-10-03 02:00:00,1299.0,90.0,0.0
2021-10-03 03:00:00,1259.0,71.0,0.0
2021-10-03 04:00:00,1237.0,89.0,0.0
2021-10-03 05:00:00,1744.0,68.0,0.0
2021-10-03 06:00:00,1600.0,97.0,0.0
2021-10-03 07:00:00,1481.0,104.0,0.0
2021-10-03 08:00:00,1150.0,85.0,0.0
2021-10-03 09:00:00,1004.0,59.0,0.0
2021-10-03 10:00:00,960.0,25.0,0.0
2021-10-03 11:00:00,1458.0,26.0,0.0
2021-10-03 12:00:00,1644.0,24.0,0.0
2021-10-03 13:00:00,0.0,21.0,0.0
2021-10-03 14:00:00,0.0,24.0,0.0
2021-10-03 15:00:00,0.0,27.0,0.0
2021-10-03 16:00:00,0.0,45.0,0.0
2021-10-03 17:00:00,0.0,43.0,0.0
2021-10-03 18:00:00,0.0,52.0,0.0
2021-10-03 19:00:00,0.0,66.0,0.0
2021-10-03 20:00:00,0.0,61.0,0.0
2021-10-03 21:00:00,0.0,47.0,0.0
2021-10-03 22:00:00,0.0,65.0,0.0
2021-10-03 23:00:00,0.0,61.0,0.0
2021-10-04 00:00:00,0.0,61.0,0.0
2021-10-04 01:00:00,1299.0,60.0,0.0
2021-10-04 02:00:00,1008.0,48.0,0.0
2021-10-04 03:00:00,1003.0,61.0,0.0
2021-10-04 04:00:00,945.0,16.0,0.0
2021-10-04 05:00:00,1309.0,16.0,0.0
2021-10-04 06:00:00,957.0,4.0,0.0
2021-10-04 07:00:00,792.0,10.0,0.0
2021-10-04 08:00:00,734.0,4.0,0.0
2021-10-04 09:00:00,644.0,1.0,0.0
2021-10-04 10:00:00,749.0,25.0,0.0
2021-10-04 11:00:00,1105.0,55.0,0.0
2021-10-04 12:00:00,1640.0,53.0,0.0
2021-10-04 13:00:00,0.0,63.0,0.0
2021-10-04 14:00:00,0.0,29.0,0.0
2021-10-04 15:00:00,0.0,33.0,0.0
2021-10-04 16:00:00,0.0,40.0,0.0
2021-10-04 17:00:00,0.0,50.0,0.0
2021-10-04 18:00:00,0.0,36.0,0.0
2021-10-04 19:00:00,0.0,61.0,0.0
2021-10-04 20:00:00,0.0,56.0,0.0
2021-10-04 21:00:00,0.0,47.0,0.0
2021-10-04 22:00:00,0.0,50.0,0.0
2021-10-04 23:00:00,0.0,63.0,0.0
2021-10-05 00:00:00,0.0,51.0,1.0
2021-10-05 01:00:00,1127.0,37.0,0.0
2021-10-05 02:00:00,931.0,29.0,1.0
2021-10-05 03:00:00,974.0,23.0,0.0
2021-10-05 04:00:00,1071.0,14.0,0.0
2021-10-05 05:00:00,1320.0,5.0,0.0
2021-10-05 06:00:00,1050.0,4.0,0.0
2021-10-05 07:00:00,754.0,1.0,0.0
2021-10-05 08:00:00,628.0,5.0,0.0
2021-10-05 09:00:00,656.0,9.0,0.0
2021-10-05 10:00:00,724.0,11.0,0.0
2021-10-05 11:00:00,1169.0,49.0,0.0
2021-10-05 12:00:00,1263.0,49.0,0.0
2021-10-05 13:00:00,0.0,43.0,0.0
2021-10-05 14:00:00,0.0,27.0,1.0
2021-10-05 15:00:00,0.0,30.0,1.0
2021-10-05 16:00:00,0.0,25.0,0.0
2021-10-05 17:00:00,0.0,32.0,0.0
2021-10-05 18:00:00,0.0,32.0,0.0
2021-10-05 19:00:00,0.0,28.0,0.0
2021-10-05 20:00:00,0.0,26.0,1.0
2021-10-05 21:00:00,0.0,47.0,1.0
2021-10-05 22:00:00,0.0,60.0,0.0
2021-10-05 23:00:00,0.0,72.0,0.0
2021-10-06 00:00:00,0.0,57.0,0.0
2021-10-06 01:00:00,1061.0,50.0,1.0
2021-10-06 02:00:00,829.0,38.0,1.0
2021-10-06 03:00:00,796.0,43.0,1.0
2021-10-06 04:00:00,981.0,20.0,0.0
2021-10-06 05:00:00,1191.0,15.0,0.0
2021-10-06 06:00:00,887.0,6.0,0.0
2021-10-06 07:00:00,681.0,4.0,0.0
2021-10-06 08:00:00,620.0,2.0,0.0
2021-10-06 09:00:00,568.0,2.0,0.0
2021-10-06 10:00:00,671.0,21.0,0.0
2021-10-06 11:00:00,1015.0,54.0,0.0
2021-10-06 12:00:00,1164.0,48.0,0.0
2021-10-06 13:00:00,0.0,39.0,0.0
2021-10-06 14:00:00,0.0,35.0,0.0
2021-10-06 15:00:00,0.0,33.0,0.0
2021-10-06 16:00:00,0.0,31.0,1.0
2021-10-06 17:00:00,0.0,51.0,0.0
2021-10-06 18:00:00,0.0,47.0,0.0
2021-10-06 19:00:00,0.0,59.0,0.0
2021-10-06 20:00:00,0.0,45.0,0.0
2021-10-06 21:00:00,0.0,69.0,1.0
2021-10-06 22:00:00,0.0,82.0,0.0
2021-10-06 23:00:00,0.0,99.0,1.0
2021-10-07 00:00:00,0.0,61.0,0.0
2021-10-07 01:00:00,1131.0,56.0,1.0
2021-10-07 02:00:00,778.0,48.0,3.0
2021-10-07 03:00:00,808.0,32.0,1.0
2021-10-07 04:00:00,1043.0,28.0,3.0
2021-10-07 05:00:00,1368.0,19.0,0.0
2021-10-07 06:00:00,1036.0,7.0,0.0
2021-10-07 07:00:00,793.0,7.0,0.0
2021-10-07 08:00:00,728.0,4.0,0.0
2021-10-07 09:00:00,690.0,5.0,0.0
2021-10-07 10:00:00,1048.0,15.0,0.0
2021-10-07 11:00:00,1594.0,49.0,0.0
2021-10-07 12:00:00,1194.0,44.0,0.0
2021-10-07 13:00:00,0.0,56.0,0.0
2021-10-07 14:00:00,0.0,40.0,0.0
2021-10-07 15:00:00,0.0,25.0,0.0
2021-10-07 16:00:00,0.0,31.0,0.0
2021-10-07 17:00:00,0.0,46.0,0.0
2021-10-07 18:00:00,0.0,55.0,0.0
2021-10-07 19:00:00,0.0,45.0,0.0
2021-10-07 20:00:00,0.0,53.0,0.0
2021-10-07 21:00:00,0.0,46.0,0.0
2021-10-07 22:00:00,0.0,91.0,0.0
2021-10-07 23:00:00,0.0,118.0,0.0
2021-10-08 00:00:00,0.0,55.0,0.0
2021-10-08 01:00:00,844.0,75.0,0.0
2021-10-08 02:00:00,459.0,62.0,0.0
2021-10-08 03:00:00,225.0,64.0,0.0
2021-10-08 04:00:00,135.0,48.0,0.0
2021-10-08 05:00:00,84.0,43.0,0.0
2021-10-08 06:00:00,43.0,22.0,0.0
2021-10-08 07:00:00,0.0,0.0,0.0
2021-10-08 08:00:00,0.0,0.0,0.0
2021-10-08 09:00:00,0.0,0.0,0.0
2021-10-08 10:00:00,0.0,0.0,0.0
2021-10-08 11:00:00,0.0,0.0,0.0
2021-10-08 12:00:00,1311.0,0.0,0.0
2021-10-08 13:00:00,0.0,0.0,0.0
2021-10-08 14:00:00,0.0,0.0,0.0
2021-10-08 15:00:00,0.0,0.0,0.0
2021-10-08 16:00:00,0.0,0.0,0.0
2021-10-08 17:00:00,0.0,0.0,0.0
2021-10-08 18:00:00,0.0,0.0,0.0
2021-10-08 19:00:00,0.0,0.0,0.0
2021-10-08 20:00:00,0.0,0.0,0.0
2021-10-08 21:00:00,0.0,0.0,0.0
2021-10-08 22:00:00,0.0,0.0,0.0
2021-10-08 23:00:00,0.0,0.0,0.0
2021-10-09 00:00:00,0.0,0.0,0.0
